theme_id,id_theme,color_id,rgb,total_quantity
707.0,707.0,378,A0BCAC,13
707.0,707.0,379,6074A1,54
707.0,707.0,484,A95500,461
707.0,707.0,1095,635F52,1
707.0,707.0,9999,05131D,7
708.0,708.0,0,05131D,4218
708.0,708.0,1,0055BF,359
708.0,708.0,2,237841,231
708.0,708.0,4,C91A09,793
708.0,708.0,10,4B9F4A,5
708.0,708.0,14,F2CD37,450
708.0,708.0,15,FFFFFF,777
708.0,708.0,19,E4CD9E,210
708.0,708.0,25,FE8A18,80
708.0,708.0,26,923978,84
708.0,708.0,27,BBE90B,178
708.0,708.0,28,958A73,156
708.0,708.0,29,E4ADC8,19
708.0,708.0,30,AC78BA,1
708.0,708.0,31,E1D5ED,3
708.0,708.0,33,0020A0,17
708.0,708.0,34,84B68D,27
708.0,708.0,35,D9E4A7,21
708.0,708.0,36,C91A09,102
708.0,708.0,40,635F52,25
708.0,708.0,41,AEEFEC,111
708.0,708.0,42,F8F184,40
708.0,708.0,45,DF6695,20
708.0,708.0,46,F5CD2F,234
708.0,708.0,47,FCFCFC,253
708.0,708.0,52,A5A5CB,56
708.0,708.0,57,FF800D,6
708.0,708.0,70,582A12,679
708.0,708.0,71,A0A5A9,3134
708.0,708.0,72,6C6E68,2377
708.0,708.0,73,5A93DB,89
708.0,708.0,80,A5A9B4,6
708.0,708.0,82,DBAC34,2
708.0,708.0,84,AA7D55,295
708.0,708.0,85,3F3691,152
708.0,708.0,143,CFE2F7,1
708.0,708.0,158,DFEEA5,32
708.0,708.0,179,898788,334
708.0,708.0,182,F08F1C,76
708.0,708.0,191,F8BB3D,69
708.0,708.0,212,9FC3E9,2
708.0,708.0,226,FFF03A,7
708.0,708.0,272,0A3463,5
708.0,708.0,288,184632,72
708.0,708.0,297,AA7F2E,85
708.0,708.0,308,352100,52
708.0,708.0,320,720E0F,136
708.0,708.0,321,078BC9,21
708.0,708.0,322,36AEBF,1
708.0,708.0,378,A0BCAC,55
708.0,708.0,379,6074A1,1
708.0,708.0,484,A95500,23
708.0,708.0,1103,3E3C39,10
708.0,708.0,9999,05131D,29
709.0,709.0,0,05131D,10413
709.0,709.0,1,0055BF,1873
709.0,709.0,2,237841,1115
709.0,709.0,3,008F9B,2779
709.0,709.0,4,C91A09,3302
709.0,709.0,5,C870A0,1219
709.0,709.0,10,4B9F4A,1689
709.0,709.0,14,F2CD37,1675
709.0,709.0,15,FFFFFF,9405
709.0,709.0,19,E4CD9E,3336
709.0,709.0,25,FE8A18,1248
709.0,709.0,26,923978,145
709.0,709.0,27,BBE90B,1834
709.0,709.0,28,958A73,472
709.0,709.0,29,E4ADC8,1419
709.0,709.0,30,AC78BA,351
709.0,709.0,31,E1D5ED,80
709.0,709.0,33,0020A0,1
709.0,709.0,35,D9E4A7,6
709.0,709.0,36,C91A09,4
709.0,709.0,41,AEEFEC,11
709.0,709.0,45,DF6695,42
709.0,709.0,47,FCFCFC,92
709.0,709.0,52,A5A5CB,588
709.0,709.0,70,582A12,2023
709.0,709.0,71,A0A5A9,1317
709.0,709.0,72,6C6E68,1341
709.0,709.0,73,5A93DB,239
709.0,709.0,78,F6D7B3,1167
709.0,709.0,80,A5A9B4,2
709.0,709.0,82,DBAC34,316
709.0,709.0,84,AA7D55,745
709.0,709.0,85,3F3691,181
709.0,709.0,92,D09168,435
709.0,709.0,129,A5A5CB,18
709.0,709.0,158,DFEEA5,155
709.0,709.0,179,898788,645
709.0,709.0,191,F8BB3D,1386
709.0,709.0,212,9FC3E9,485
709.0,709.0,226,FFF03A,1021
709.0,709.0,272,0A3463,4022
709.0,709.0,288,184632,384
709.0,709.0,297,AA7F2E,1466
709.0,709.0,308,352100,1450
709.0,709.0,320,720E0F,1611
709.0,709.0,321,078BC9,343
709.0,709.0,322,36AEBF,2599
709.0,709.0,323,ADC3C0,889
709.0,709.0,326,9B9A5A,251
709.0,709.0,378,A0BCAC,74
709.0,709.0,379,6074A1,470
709.0,709.0,484,A95500,606
709.0,709.0,1000,D9D9D9,2
709.0,709.0,1050,FF698F,775
709.0,709.0,1055,FCFCFC,55
709.0,709.0,1061,0020A0,58
709.0,709.0,1089,CCA373,40
709.0,709.0,1103,3E3C39,871
709.0,709.0,1136,CA4C0B,13
709.0,709.0,1146,F6B7BF,28
709.0,709.0,1147,A3A9FF,17
710.0,710.0,0,05131D,286
710.0,710.0,1,0055BF,7
710.0,710.0,2,237841,42
710.0,710.0,3,008F9B,1
710.0,710.0,4,C91A09,98
710.0,710.0,5,C870A0,3
710.0,710.0,10,4B9F4A,6
710.0,710.0,14,F2CD37,16
710.0,710.0,15,FFFFFF,193
710.0,710.0,19,E4CD9E,115
710.0,710.0,25,FE8A18,5
710.0,710.0,26,923978,6
710.0,710.0,27,BBE90B,6
710.0,710.0,28,958A73,65
710.0,710.0,29,E4ADC8,14
710.0,710.0,30,AC78BA,3
710.0,710.0,31,E1D5ED,1
710.0,710.0,33,0020A0,2
710.0,710.0,35,D9E4A7,2
710.0,710.0,40,635F52,3
710.0,710.0,41,AEEFEC,58
710.0,710.0,45,DF6695,2
710.0,710.0,46,F5CD2F,6
710.0,710.0,47,FCFCFC,71
710.0,710.0,70,582A12,240
710.0,710.0,71,A0A5A9,198
710.0,710.0,72,6C6E68,104
710.0,710.0,73,5A93DB,12
710.0,710.0,82,DBAC34,1
710.0,710.0,84,AA7D55,68
710.0,710.0,85,3F3691,13
710.0,710.0,129,A5A5CB,1
710.0,710.0,179,898788,17
710.0,710.0,182,F08F1C,34
710.0,710.0,191,F8BB3D,15
710.0,710.0,212,9FC3E9,5
710.0,710.0,226,FFF03A,1
710.0,710.0,272,0A3463,15
710.0,710.0,288,184632,61
710.0,710.0,297,AA7F2E,156
710.0,710.0,308,352100,88
710.0,710.0,320,720E0F,35
710.0,710.0,321,078BC9,1
710.0,710.0,322,36AEBF,1
710.0,710.0,323,ADC3C0,4
710.0,710.0,326,9B9A5A,4
710.0,710.0,378,A0BCAC,20
710.0,710.0,379,6074A1,2
710.0,710.0,484,A95500,47
710.0,710.0,1003,68BCC5,1
710.0,710.0,1061,0020A0,1
711.0,711.0,0,05131D,32
711.0,711.0,4,C91A09,3
711.0,711.0,14,F2CD37,2
711.0,711.0,15,FFFFFF,3
711.0,711.0,19,E4CD9E,1
711.0,711.0,41,AEEFEC,1
711.0,711.0,42,F8F184,3
711.0,711.0,46,F5CD2F,2
711.0,711.0,47,FCFCFC,4
711.0,711.0,71,A0A5A9,1
711.0,711.0,72,6C6E68,1
711.0,711.0,73,5A93DB,1
711.0,711.0,143,CFE2F7,1
711.0,711.0,179,898788,1
711.0,711.0,297,AA7F2E,2
712.0,712.0,0,05131D,25
712.0,712.0,3,008F9B,2
712.0,712.0,4,C91A09,3
712.0,712.0,10,4B9F4A,1
712.0,712.0,15,FFFFFF,7
712.0,712.0,25,FE8A18,1
712.0,712.0,28,958A73,3
712.0,712.0,33,0020A0,2
712.0,712.0,34,84B68D,1
712.0,712.0,36,C91A09,1
712.0,712.0,41,AEEFEC,1
712.0,712.0,70,582A12,2
712.0,712.0,71,A0A5A9,2
712.0,712.0,84,AA7D55,1
712.0,712.0,179,898788,1
712.0,712.0,297,AA7F2E,1
712.0,712.0,308,352100,2
712.0,712.0,379,6074A1,1
712.0,712.0,484,A95500,1
712.0,712.0,1103,3E3C39,1
713.0,713.0,0,05131D,997
713.0,713.0,1,0055BF,47
713.0,713.0,2,237841,7
713.0,713.0,3,008F9B,171
713.0,713.0,4,C91A09,36
713.0,713.0,5,C870A0,68
713.0,713.0,10,4B9F4A,11
713.0,713.0,14,F2CD37,141
713.0,713.0,15,FFFFFF,401
713.0,713.0,19,E4CD9E,64
713.0,713.0,25,FE8A18,34
713.0,713.0,26,923978,48
713.0,713.0,27,BBE90B,89
713.0,713.0,29,E4ADC8,33
713.0,713.0,30,AC78BA,20
713.0,713.0,31,E1D5ED,16
713.0,713.0,33,0020A0,9
713.0,713.0,34,84B68D,8
713.0,713.0,35,D9E4A7,5
713.0,713.0,36,C91A09,4
713.0,713.0,41,AEEFEC,16
713.0,713.0,45,DF6695,45
713.0,713.0,46,F5CD2F,27
713.0,713.0,47,FCFCFC,24
713.0,713.0,52,A5A5CB,1
713.0,713.0,70,582A12,155
713.0,713.0,71,A0A5A9,230
713.0,713.0,72,6C6E68,51
713.0,713.0,82,DBAC34,2
713.0,713.0,84,AA7D55,53
713.0,713.0,85,3F3691,72
713.0,713.0,158,DFEEA5,20
713.0,713.0,179,898788,54
713.0,713.0,182,F08F1C,11
713.0,713.0,191,F8BB3D,2
713.0,713.0,226,FFF03A,40
713.0,713.0,272,0A3463,44
713.0,713.0,297,AA7F2E,79
713.0,713.0,308,352100,2
713.0,713.0,321,078BC9,21
713.0,713.0,322,36AEBF,67
713.0,713.0,323,ADC3C0,123
713.0,713.0,484,A95500,2
713.0,713.0,1050,FF698F,163
713.0,713.0,1053,68BCC5,4
713.0,713.0,1054,CE1D9B,2
714.0,714.0,0,05131D,12
714.0,714.0,1,0055BF,1
714.0,714.0,4,C91A09,4
714.0,714.0,10,4B9F4A,2
714.0,714.0,14,F2CD37,6
714.0,714.0,15,FFFFFF,6
714.0,714.0,25,FE8A18,2
714.0,714.0,27,BBE90B,1
714.0,714.0,70,582A12,5
714.0,714.0,71,A0A5A9,4
714.0,714.0,72,6C6E68,7
714.0,714.0,84,AA7D55,1
714.0,714.0,308,352100,1
714.0,714.0,378,A0BCAC,1
714.0,714.0,484,A95500,1
715.0,715.0,0,05131D,30
715.0,715.0,2,237841,1
715.0,715.0,4,C91A09,2
715.0,715.0,10,4B9F4A,2
715.0,715.0,15,FFFFFF,3
715.0,715.0,27,BBE90B,1
715.0,715.0,36,C91A09,2
715.0,715.0,41,AEEFEC,2
715.0,715.0,47,FCFCFC,16
715.0,715.0,70,582A12,1
715.0,715.0,71,A0A5A9,2
715.0,715.0,72,6C6E68,5
715.0,715.0,78,F6D7B3,1
715.0,715.0,179,898788,2
715.0,715.0,272,0A3463,1
715.0,715.0,297,AA7F2E,2
715.0,715.0,1053,68BCC5,3
715.0,715.0,1103,3E3C39,1
716.0,716.0,1013,F4F4F4,2210
716.0,716.0,1015,9C9C9C,2210
716.0,716.0,1018,4D4C52,2210
716.0,716.0,1020,5C5030,1600
716.0,716.0,1021,907450,2210
716.0,716.0,1022,DEC69C,1600
716.0,716.0,1028,FED557,1100
716.0,716.0,1031,7C9051,1100
716.0,716.0,1033,467083,1100
716.0,716.0,1039,FFFFFF,1360
717.0,717.0,0,05131D,502
717.0,717.0,1,0055BF,1
717.0,717.0,4,C91A09,192
717.0,717.0,14,F2CD37,129
717.0,717.0,15,FFFFFF,230
717.0,717.0,19,E4CD9E,11
717.0,717.0,25,FE8A18,42
717.0,717.0,27,BBE90B,5
717.0,717.0,36,C91A09,3
717.0,717.0,47,FCFCFC,17
717.0,717.0,70,582A12,6
717.0,717.0,71,A0A5A9,138
717.0,717.0,72,6C6E68,118
717.0,717.0,135,9CA3A8,20
717.0,717.0,9999,05131D,5
718.0,718.0,0,05131D,20
718.0,718.0,2,237841,1
718.0,718.0,3,008F9B,1
718.0,718.0,4,C91A09,10
718.0,718.0,5,C870A0,1
718.0,718.0,10,4B9F4A,2
718.0,718.0,15,FFFFFF,6
718.0,718.0,25,FE8A18,1
718.0,718.0,26,923978,2
718.0,718.0,27,BBE90B,1
718.0,718.0,35,D9E4A7,3
718.0,718.0,41,AEEFEC,1
718.0,718.0,47,FCFCFC,3
718.0,718.0,52,A5A5CB,3
718.0,718.0,70,582A12,2
718.0,718.0,71,A0A5A9,2
718.0,718.0,73,5A93DB,1
718.0,718.0,84,AA7D55,1
718.0,718.0,179,898788,6
718.0,718.0,288,184632,2
718.0,718.0,297,AA7F2E,4
718.0,718.0,484,A95500,1
719.0,719.0,0,05131D,17908
719.0,719.0,1,0055BF,659
719.0,719.0,2,237841,3037
719.0,719.0,3,008F9B,697
719.0,719.0,4,C91A09,2798
719.0,719.0,5,C870A0,270
719.0,719.0,10,4B9F4A,1214
719.0,719.0,14,F2CD37,1691
719.0,719.0,15,FFFFFF,11145
719.0,719.0,19,E4CD9E,7048
719.0,719.0,25,FE8A18,660
719.0,719.0,26,923978,112
719.0,719.0,27,BBE90B,1279
719.0,719.0,28,958A73,5860
719.0,719.0,29,E4ADC8,134
719.0,719.0,30,AC78BA,72
719.0,719.0,31,E1D5ED,46
719.0,719.0,33,0020A0,155
719.0,719.0,34,84B68D,95
719.0,719.0,35,D9E4A7,24
719.0,719.0,36,C91A09,102
719.0,719.0,40,635F52,169
719.0,719.0,41,AEEFEC,415
719.0,719.0,42,F8F184,3
719.0,719.0,45,DF6695,4
719.0,719.0,46,F5CD2F,237
719.0,719.0,47,FCFCFC,1679
719.0,719.0,52,A5A5CB,1
719.0,719.0,70,582A12,16736
719.0,719.0,71,A0A5A9,18060
719.0,719.0,72,6C6E68,12235
719.0,719.0,73,5A93DB,104
719.0,719.0,78,F6D7B3,4
719.0,719.0,80,A5A9B4,186
719.0,719.0,82,DBAC34,48
719.0,719.0,84,AA7D55,2205
719.0,719.0,85,3F3691,116
719.0,719.0,92,D09168,88
719.0,719.0,158,DFEEA5,11
719.0,719.0,179,898788,414
719.0,719.0,182,F08F1C,319
719.0,719.0,191,F8BB3D,680
719.0,719.0,212,9FC3E9,275
719.0,719.0,226,FFF03A,108
719.0,719.0,272,0A3463,1268
719.0,719.0,288,184632,1874
719.0,719.0,297,AA7F2E,1366
719.0,719.0,308,352100,2120
719.0,719.0,320,720E0F,2654
719.0,719.0,321,078BC9,622
719.0,719.0,322,36AEBF,383
719.0,719.0,323,ADC3C0,57
719.0,719.0,326,9B9A5A,872
719.0,719.0,334,BBA53D,6
719.0,719.0,378,A0BCAC,1244
719.0,719.0,379,6074A1,746
719.0,719.0,484,A95500,2120
719.0,719.0,1000,D9D9D9,12
719.0,719.0,1050,FF698F,129
719.0,719.0,1053,68BCC5,9
719.0,719.0,1054,CE1D9B,1
719.0,719.0,1055,FCFCFC,2
719.0,719.0,1059,8320B7,1
719.0,719.0,1095,635F52,9
719.0,719.0,1103,3E3C39,70
719.0,719.0,1136,CA4C0B,68
719.0,719.0,9999,05131D,27
720.0,720.0,0,05131D,18
720.0,720.0,4,C91A09,3
720.0,720.0,10,4B9F4A,1
720.0,720.0,14,F2CD37,1
720.0,720.0,15,FFFFFF,17
720.0,720.0,28,958A73,2
720.0,720.0,47,FCFCFC,1
720.0,720.0,71,A0A5A9,12
720.0,720.0,82,DBAC34,1
720.0,720.0,179,898788,1
720.0,720.0,484,A95500,1
721.0,721.0,0,05131D,31342
721.0,721.0,1,0055BF,4825
721.0,721.0,2,237841,2025
721.0,721.0,3,008F9B,221
721.0,721.0,4,C91A09,6670
721.0,721.0,5,C870A0,207
721.0,721.0,10,4B9F4A,832
721.0,721.0,14,F2CD37,4037
721.0,721.0,15,FFFFFF,22092
721.0,721.0,19,E4CD9E,17000
721.0,721.0,25,FE8A18,1265
721.0,721.0,26,923978,26
721.0,721.0,27,BBE90B,486
721.0,721.0,28,958A73,5770
721.0,721.0,29,E4ADC8,255
721.0,721.0,30,AC78BA,101
721.0,721.0,31,E1D5ED,292
721.0,721.0,33,0020A0,173
721.0,721.0,34,84B68D,96
721.0,721.0,35,D9E4A7,9
721.0,721.0,36,C91A09,315
721.0,721.0,40,635F52,182
721.0,721.0,41,AEEFEC,831
721.0,721.0,45,DF6695,16
721.0,721.0,46,F5CD2F,158
721.0,721.0,47,FCFCFC,1345
721.0,721.0,52,A5A5CB,1
721.0,721.0,70,582A12,7650
721.0,721.0,71,A0A5A9,25263
721.0,721.0,72,6C6E68,22244
721.0,721.0,73,5A93DB,38
721.0,721.0,78,F6D7B3,324
721.0,721.0,80,A5A9B4,384
721.0,721.0,82,DBAC34,18
721.0,721.0,84,AA7D55,2067
721.0,721.0,85,3F3691,84
721.0,721.0,92,D09168,219
721.0,721.0,158,DFEEA5,80
721.0,721.0,179,898788,1220
721.0,721.0,182,F08F1C,597
721.0,721.0,191,F8BB3D,896
721.0,721.0,212,9FC3E9,1005
721.0,721.0,226,FFF03A,194
721.0,721.0,272,0A3463,3573
721.0,721.0,288,184632,1101
721.0,721.0,297,AA7F2E,1127
721.0,721.0,308,352100,1039
721.0,721.0,320,720E0F,2217
721.0,721.0,321,078BC9,252
721.0,721.0,322,36AEBF,1062
721.0,721.0,323,ADC3C0,324
721.0,721.0,326,9B9A5A,1272
721.0,721.0,334,BBA53D,21
721.0,721.0,378,A0BCAC,1552
721.0,721.0,379,6074A1,264
721.0,721.0,484,A95500,1498
721.0,721.0,1000,D9D9D9,14
721.0,721.0,1053,68BCC5,36
721.0,721.0,1054,CE1D9B,53
721.0,721.0,1055,FCFCFC,10
721.0,721.0,1088,755945,7
721.0,721.0,1089,CCA373,7
721.0,721.0,1095,635F52,21
721.0,721.0,1103,3E3C39,183
721.0,721.0,1136,CA4C0B,157
721.0,721.0,9999,05131D,62
722.0,722.0,0,05131D,1
722.0,722.0,2,237841,1
722.0,722.0,4,C91A09,3
722.0,722.0,10,4B9F4A,11
722.0,722.0,14,F2CD37,4
722.0,722.0,15,FFFFFF,9
722.0,722.0,25,FE8A18,2
722.0,722.0,27,BBE90B,13
722.0,722.0,31,E1D5ED,1
722.0,722.0,46,F5CD2F,1
722.0,722.0,70,582A12,4
722.0,722.0,71,A0A5A9,26
722.0,722.0,72,6C6E68,6
722.0,722.0,84,AA7D55,1
722.0,722.0,158,DFEEA5,3
722.0,722.0,182,F08F1C,2
722.0,722.0,191,F8BB3D,1
722.0,722.0,226,FFF03A,1
722.0,722.0,321,078BC9,7
722.0,722.0,322,36AEBF,4
722.0,722.0,326,9B9A5A,1
722.0,722.0,484,A95500,6
722.0,722.0,1050,FF698F,2
724.0,724.0,0,05131D,698
724.0,724.0,1,0055BF,55
724.0,724.0,2,237841,76
724.0,724.0,3,008F9B,103
724.0,724.0,4,C91A09,161
724.0,724.0,5,C870A0,32
724.0,724.0,10,4B9F4A,17
724.0,724.0,14,F2CD37,260
724.0,724.0,15,FFFFFF,332
724.0,724.0,19,E4CD9E,231
724.0,724.0,25,FE8A18,100
724.0,724.0,26,923978,56
724.0,724.0,27,BBE90B,66
724.0,724.0,28,958A73,190
724.0,724.0,29,E4ADC8,20
724.0,724.0,30,AC78BA,26
724.0,724.0,31,E1D5ED,28
724.0,724.0,33,0020A0,3
724.0,724.0,35,D9E4A7,12
724.0,724.0,36,C91A09,5
724.0,724.0,40,635F52,12
724.0,724.0,41,AEEFEC,27
724.0,724.0,45,DF6695,137
724.0,724.0,46,F5CD2F,18
724.0,724.0,47,FCFCFC,66
724.0,724.0,52,A5A5CB,3
724.0,724.0,70,582A12,300
724.0,724.0,71,A0A5A9,538
724.0,724.0,72,6C6E68,782
724.0,724.0,73,5A93DB,22
724.0,724.0,84,AA7D55,35
724.0,724.0,85,3F3691,24
724.0,724.0,158,DFEEA5,22
724.0,724.0,179,898788,9
724.0,724.0,182,F08F1C,24
724.0,724.0,191,F8BB3D,78
724.0,724.0,212,9FC3E9,29
724.0,724.0,226,FFF03A,7
724.0,724.0,272,0A3463,265
724.0,724.0,288,184632,29
724.0,724.0,297,AA7F2E,2
724.0,724.0,308,352100,46
724.0,724.0,320,720E0F,72
724.0,724.0,321,078BC9,19
724.0,724.0,322,36AEBF,45
724.0,724.0,323,ADC3C0,67
724.0,724.0,326,9B9A5A,70
