year,color,total_quantity,year_total,share
2020.0,Light Bluish Gray,30695,258569,0.11871105971713547
2020.0,Light Nougat,17,258569,6.57464738619092e-05
2020.0,Lime,3308,258569,0.012793490325599743
2020.0,Magenta,1186,258569,0.0045867834117779005
2020.0,Medium Azure,2843,258569,0.01099513089349458
2020.0,Medium Blue,522,258569,0.002018803491524506
2020.0,Medium Lavender,544,258569,0.0021038871635810944
2020.0,Medium Nougat,3425,258569,0.013245980763355236
2020.0,Metallic Gold,448,258569,0.0017326129582432542
2020.0,Metallic Silver,218,258569,0.0008431018412880121
2020.0,Nougat,65,258569,0.0002513835765308293
2020.0,Olive Green,817,258569,0.0031596981850105775
2020.0,Opal Trans-Brown,48,258569,0.0001856371026689201
2020.0,Opal Trans-Clear,32,258569,0.00012375806844594674
2020.0,Opal Trans-Dark Pink,32,258569,0.00012375806844594674
2020.0,Opal Trans-Light Blue,64,258569,0.00024751613689189347
2020.0,Opal Trans-Purple,25,258569,9.668599097339589e-05
2020.0,Orange,3025,258569,0.011699004907780901
2020.0,Pearl Copper,5,258569,1.9337198194679176e-05
2020.0,Pearl Gold,3860,258569,0.014928317006292324
2020.0,Pearl Titanium,822,258569,0.0031790353832052568
2020.0,Red,14147,258569,0.05471266857202526
2020.0,Reddish Brown,11511,258569,0.0445180976837904
2020.0,Sand Blue,431,258569,0.001666866484381345
2020.0,Sand Green,1298,258569,0.005019936651338714
2020.0,Tan,16914,258569,0.06541387405296072
2020.0,Trans-Bright Green,231,258569,0.000893378556594178
2020.0,Trans-Brown,705,258569,0.002726544945449764
2020.0,Trans-Clear,2462,258569,0.009521636391060026
2020.0,Trans-Dark Blue,378,258569,0.0014618921835177457
2020.0,Trans-Dark Pink,291,258569,0.0011254249349303281
2020.0,Trans-Green,226,258569,0.0008740413583994988
2020.0,Trans-Light Blue,2024,258569,0.00782769782920613
2020.0,Trans-Neon Green,472,258569,0.0018254315095777142
2020.0,Trans-Neon Orange,449,258569,0.00173648039788219
2020.0,Trans-Orange,1244,258569,0.004811094910836179
2020.0,Trans-Purple,137,258569,0.0005298392305342094
2020.0,Trans-Red,997,258569,0.0038558373200190278
2020.0,Trans-Yellow,748,258569,0.0028928448499240048
2020.0,White,24042,258569,0.09298098379929536
2020.0,Yellow,9778,258569,0.0378158247895146
2020.0,Yellowish Green,314,258569,0.0012143760466258524
2020.0,[No Color/Any Color],567,258569,0.0021928382752766187
2021.0,Black,56582,325876,0.1736304606660202
2021.0,Blue,10912,325876,0.03348512931299022
2021.0,Bright Green,3448,325876,0.010580711681743977
2021.0,Bright Light Blue,845,325876,0.0025930108384784397
2021.0,Bright Light Orange,4189,325876,0.012854582724717378
2021.0,Bright Light Yellow,1364,325876,0.004185641164123777
2021.0,Bright Pink,2017,325876,0.006189470841669838
2021.0,Chrome Gold,44,325876,0.00013502068271367023
2021.0,Coral,1547,325876,0.004747204458137451
2021.0,Dark Azure,1967,325876,0.0060360382476770304
2021.0,Dark Blue,5005,325876,0.015358602658679988
2021.0,Dark Bluish Gray,23019,325876,0.07063729762240853
2021.0,Dark Brown,2054,325876,0.006303010961224514
2021.0,Dark Green,1658,325876,0.005087824816801483
2021.0,Dark Orange,2092,325876,0.0064196197326590486
2021.0,Dark Pink,1077,325876,0.0033049380746050646
2021.0,Dark Purple,1709,325876,0.005244326062674146
2021.0,Dark Red,4655,325876,0.014284574500730339
2021.0,Dark Tan,4527,325876,0.013891787060108752
2021.0,Dark Turquoise,5204,325876,0.01596926438277136
2021.0,Flat Silver,2508,325876,0.007696178914679203
2021.0,Glitter Trans-Clear,44,325876,0.00013502068271367023
2021.0,Glitter Trans-Dark Pink,20,325876,6.137303759712283e-05
2021.0,Glitter Trans-Light Blue,4,325876,1.2274607519424566e-05
2021.0,Glitter Trans-Purple,30,325876,9.205955639568425e-05
2021.0,Glow in Dark White,205,325876,0.000629073635370509
2021.0,Green,4783,325876,0.014677361941351925
2021.0,Lavender,1163,325876,0.003568842136272693
2021.0,Light Aqua,1911,325876,0.005864193742405086
2021.0,Light Bluish Gray,38885,325876,0.11932452834820606
2021.0,Light Nougat,362,325876,0.0011108519805079233
2021.0,Lime,4941,325876,0.015162208938369195
2021.0,Magenta,1404,325876,0.004308387239318023
2021.0,Medium Azure,4712,325876,0.01445948765788214
2021.0,Medium Blue,220,325876,0.0006751034135683511
2021.0,Medium Lavender,1133,325876,0.0034767825798770083
2021.0,Medium Nougat,3962,325876,0.012157998747990032
2021.0,Metal,1,325876,3.0686518798561415e-06
2021.0,Metallic Gold,338,325876,0.0010372043353913758
2021.0,Metallic Silver,371,325876,0.0011384698474266285
2021.0,Nougat,143,325876,0.00043881721881942827
2021.0,Olive Green,645,325876,0.0019792804625072113
2021.0,Opal Trans-Brown,107,325876,0.00032834575114460714
2021.0,Opal Trans-Clear,69,325876,0.00021173697971007378
2021.0,Opal Trans-Dark Blue,24,325876,7.36476451165474e-05
2021.0,Opal Trans-Dark Pink,23,325876,7.057899323669126e-05
2021.0,Opal Trans-Light Blue,267,325876,0.0008193300519215898
2021.0,Orange,4289,325876,0.013161447912702991
2021.0,Pearl Gold,6239,325876,0.019145319078422467
2021.0,Pearl Titanium,717,325876,0.0022002233978568536
2021.0,Pearl White,1,325876,3.0686518798561415e-06
2021.0,Red,15237,325876,0.04675704869336803
2021.0,Reddish Brown,14024,325876,0.04303477396310253
2021.0,Sand Blue,1073,325876,0.00329266346708564
2021.0,Sand Green,2592,325876,0.007953945672587118
2021.0,Tan,16397,325876,0.05031668487400116
2021.0,Trans-Bright Green,193,325876,0.0005922498128122354
2021.0,Trans-Brown,528,325876,0.0016202481925640428
2021.0,Trans-Clear,3740,325876,0.01147675803066197
2021.0,Trans-Dark Blue,346,325876,0.001061753550430225
2021.0,Trans-Dark Pink,393,325876,0.0012059801887834636
2021.0,Trans-Green,224,325876,0.0006873780210877757
2021.0,Trans-Light Blue,3180,325876,0.00975831297794253
2021.0,Trans-Neon Green,234,325876,0.0007180645398863372
2021.0,Trans-Neon Orange,14,325876,4.296112631798598e-05
2021.0,Trans-Orange,1235,325876,0.0037897850716223347
2021.0,Trans-Purple,178,325876,0.0005462200346143932
2021.0,Trans-Red,897,325876,0.002752580736230959
2021.0,Trans-Yellow,581,325876,0.0017828867421964183
2021.0,White,40798,325876,0.12519485939437086
2021.0,Yellow,9948,325876,0.030526948900808898
2021.0,Yellowish Green,296,325876,0.0009083209564374179
2021.0,[No Color/Any Color],332,325876,0.001018792424112239
2022.0,Black,48114,296829,0.1620933264606895
2022.0,Blue,9778,296829,0.03294152525528166
2022.0,Bright Green,2895,296829,0.009753090163023155
2022.0,Bright Light Blue,1602,296829,0.005397046784512295
2022.0,Bright Light Orange,3280,296829,0.011050133241698082
2022.0,Bright Light Yellow,1539,296829,0.005184803371638216
2022.0,Bright Pink,1573,296829,0.005299347435728989
2022.0,Chrome Gold,17,296829,5.72720320453864e-05
2022.0,Coral,1206,296829,0.004062945332160941
2022.0,Dark Azure,2306,296829,0.00776878269980359
2022.0,Dark Blue,5117,296829,0.017238881645661307
2022.0,Dark Bluish Gray,28353,296829,0.09551964262252004
2022.0,Dark Brown,1495,296829,0.0050365698769325095
2022.0,Dark Green,1864,296829,0.006279709866623544
2022.0,Dark Orange,2532,296829,0.00853016383170108
2022.0,Dark Pink,1480,296829,0.00498603573101011
2022.0,Dark Purple,1673,296829,0.00563624174187832
2022.0,Dark Red,4679,296829,0.015763284584727234
2022.0,Dark Tan,5740,296829,0.019337733172971643
2022.0,Dark Turquoise,3446,296829,0.011609377789905973
2022.0,Flat Silver,2122,296829,0.0071488971764888205
2022.0,Glitter Trans-Clear,70,296829,0.00023582601430453224
2022.0,Glitter Trans-Dark Pink,2,296829,6.737886122986636e-06
2022.0,Glitter Trans-Light Blue,6,296829,2.0213658368959906e-05
2022.0,Glitter Trans-Purple,10,296829,3.368943061493318e-05
2022.0,Glow in Dark White,71,296829,0.00023919495736602557
2022.0,Green,5124,296829,0.01726246424709176
2022.0,Lavender,1127,296829,0.003796798830302969
2022.0,Light Aqua,1363,296829,0.004591869392815392
2022.0,Light Bluish Gray,34113,296829,0.11492475465672154
2022.0,Light Nougat,1176,296829,0.003961877040316142
2022.0,Lime,3255,296829,0.010965909665160749
2022.0,Magenta,1428,296829,0.004810850691812457
2022.0,Medium Azure,2736,296829,0.009217428216245717
2022.0,Medium Blue,1255,296829,0.004228023542174114
2022.0,Medium Brown,10,296829,3.368943061493318e-05
2022.0,Medium Lavender,683,296829,0.002300988110999936
2022.0,Medium Nougat,4418,296829,0.014883990445677477
2022.0,Metallic Gold,490,296829,0.0016507821001317258
2022.0,Metallic Silver,562,296829,0.0018933460005592445
2022.0,Nougat,751,296829,0.0025300762391814815
2022.0,Olive Green,811,296829,0.0027322128228710807
2022.0,Opal Trans-Bright Green,31,296829,0.00010443723490629285
2022.0,Opal Trans-Clear,225,296829,0.0007580121888359965
2022.0,Opal Trans-Dark Blue,27,296829,9.096146266031957e-05
2022.0,Opal Trans-Dark Pink,7,296829,2.3582601430453222e-05
2022.0,Opal Trans-Light Blue,84,296829,0.0002829912171654387
2022.0,Opal Trans-Purple,7,296829,2.3582601430453222e-05
2022.0,Orange,4644,296829,0.01564537157757497
2022.0,Pearl Gold,4854,296829,0.016352849620488562
2022.0,Pearl Titanium,896,296829,0.0030185729830980125
2022.0,Red,15455,296829,0.05206701501537923
2022.0,Reddish Brown,11753,296829,0.03959518780173096
2022.0,Sand Blue,665,296829,0.002240347135893056
2022.0,Sand Green,1635,296829,0.005508221905541575
2022.0,Tan,14219,296829,0.04790300139137348
2022.0,Trans-Bright Green,261,296829,0.000879294139049756
2022.0,Trans-Brown,657,296829,0.00221339559140111
2022.0,Trans-Clear,2716,296829,0.00915004935501585
2022.0,Trans-Dark Blue,394,296829,0.0013273635662283672
2022.0,Trans-Dark Pink,628,296829,0.0021156962426178037
2022.0,Trans-Green,494,296829,0.0016642578723776989
2022.0,Trans-Light Blue,2528,296829,0.008516688059455107
2022.0,Trans-Neon Green,173,296829,0.000582827149638344
2022.0,Trans-Neon Orange,18,296829,6.064097510687972e-05
2022.0,Trans-Orange,1204,296829,0.004056207446037955
2022.0,Trans-Purple,396,296829,0.0013341014523513537
2022.0,Trans-Red,933,296829,0.0031432238763732653
2022.0,Trans-Yellow,666,296829,0.0022437160789545497
2022.0,Vibrant Yellow,597,296829,0.0020112590077115107
2022.0,Warm Tan,8,296829,2.6951544491946542e-05
2022.0,White,30400,296829,0.10241586906939686
2022.0,Yellow,9241,296829,0.03113240283125975
2022.0,Yellowish Green,427,296829,0.0014385386872576467
2022.0,[No Color/Any Color],314,296829,0.0010578481213089018
2023.0,Black,51671,314012,0.16455103626612996
2023.0,Blue,7739,314012,0.024645554946944703
2023.0,Bright Green,3118,314012,0.009929556832222972
2023.0,Bright Light Blue,1332,314012,0.004241876106645606
2023.0,Bright Light Orange,3542,314012,0.011279823701005057
2023.0,Bright Light Yellow,1842,314012,0.005866017859190094
2023.0,Bright Pink,1694,314012,0.005394698291785027
2023.0,Chrome Gold,9,314012,2.8661325044902742e-05
2023.0,Chrome Silver,7,314012,2.2292141701591022e-05
2023.0,Coral,1240,314012,0.003948893672853266
2023.0,Dark Azure,2335,314012,0.007436021553316434
2023.0,Dark Blue,5282,314012,0.016821013209686254
2023.0,Dark Bluish Gray,26809,314012,0.08537571812542195
2023.0,Dark Brown,2620,314012,0.008343630179738354
2023.0,Dark Green,2097,314012,0.006678088735462339
2023.0,Dark Orange,2552,314012,0.008127077946065755
2023.0,Dark Pink,1195,314012,0.003805587047628753
2023.0,Dark Purple,1371,314012,0.004366075181840184
2023.0,Dark Red,3418,314012,0.010884934333719731
2023.0,Dark Tan,7444,314012,0.023706100403806225
2023.0,Dark Turquoise,3449,314012,0.010983656675541062
2023.0,Flat Silver,1601,314012,0.005098531266321032
2023.0,Glitter Trans-Clear,66,314012,0.0002101830503292868
2023.0,Glitter Trans-Light Blue,1,314012,3.18459167165586e-06
2023.0,Glitter Trans-Purple,19,314012,6.050724176146134e-05
2023.0,Glow in Dark White,56,314012,0.00017833713361272818
2023.0,Green,4793,314012,0.015263747882246539
2023.0,Lavender,1230,314012,0.003917047756136708
2023.0,Light Aqua,2093,314012,0.006665350368775715
2023.0,Light Bluish Gray,35883,314012,0.11427270295402724
2023.0,Light Nougat,1199,314012,0.0038183254143153763
2023.0,Lime,4483,314012,0.014276524464033222
2023.0,Magenta,1445,314012,0.004601734965542718
2023.0,Medium Azure,3044,314012,0.00969389704852044
2023.0,Medium Blue,224,314012,0.0007133485344509127
2023.0,Medium Brown,3,314012,9.55377501496758e-06
2023.0,Medium Lavender,909,314012,0.002894793829535177
2023.0,Medium Nougat,5551,314012,0.01767766836936168
2023.0,Metallic Gold,338,314012,0.0010763919850196807
2023.0,Metallic Silver,281,314012,0.0008948702597352967
2023.0,Nougat,258,314012,0.000821624651287212
2023.0,Olive Green,1753,314012,0.005582589200412723
2023.0,Opal Trans-Bright Green,24,314012,7.643020011974064e-05
2023.0,Opal Trans-Brown,21,314012,6.687642510477307e-05
2023.0,Opal Trans-Clear,202,314012,0.0006432875176744838
2023.0,Opal Trans-Dark Blue,55,314012,0.00017515254194107232
2023.0,Opal Trans-Dark Pink,29,314012,9.235315847801995e-05
2023.0,Opal Trans-Light Blue,165,314012,0.0005254576258232169
2023.0,Opal Trans-Purple,80,314012,0.00025476733373246883
2023.0,Orange,3873,314012,0.012333923544323147
2023.0,Pearl Gold,6664,314012,0.02122211889991465
2023.0,Pearl Titanium,499,314012,0.0015891112441562742
2023.0,Red,14588,314012,0.04645682330611569
2023.0,Reddish Brown,14984,314012,0.047717921608091414
2023.0,Sand Blue,1360,314012,0.00433104467345197
2023.0,Sand Green,2751,314012,0.008760811688725272
2023.0,Sky Blue,1,314012,3.18459167165586e-06
2023.0,Tan,15066,314012,0.047979058125167194
2023.0,Trans-Black,326,314012,0.0010381768849598105
2023.0,Trans-Bright Green,300,314012,0.0009553775014967581
2023.0,Trans-Brown,306,314012,0.0009744850515266933
2023.0,Trans-Clear,2885,314012,0.009187546972727157
2023.0,Trans-Dark Blue,399,314012,0.0012706520769906883
2023.0,Trans-Dark Pink,272,314012,0.000866208934690394
2023.0,Trans-Green,166,314012,0.0005286422174948728
2023.0,Trans-Light Blue,3333,314012,0.010614244041628982
2023.0,Trans-Neon Green,8,314012,2.547673337324688e-05
2023.0,Trans-Neon Orange,1,314012,3.18459167165586e-06
2023.0,Trans-Orange,1357,314012,0.004321490898437003
2023.0,Trans-Purple,145,314012,0.00046176579239009976
2023.0,Trans-Red,860,314012,0.00273874883762404
2023.0,Trans-Yellow,821,314012,0.0026145497624294614
2023.0,Vibrant Yellow,462,314012,0.0014712813523050075
2023.0,Warm Tan,11,314012,3.503050838821446e-05
2023.0,White,36573,314012,0.11647007120746977
2023.0,Yellow,8247,314012,0.02626332751614588
2023.0,Yellowish Green,620,314012,0.001974446836426633
2023.0,[No Color/Any Color],562,314012,0.0017897405194705934
2024.0,Black,57133,346601,0.1648379548818382
2024.0,Blue,9238,346601,0.026653125640145298
2024.0,Bright Green,3304,346601,0.00953257492044166
2024.0,Bright Light Blue,1691,346601,0.004878808774354373
2024.0,Bright Light Orange,4764,346601,0.013744911295697358
2024.0,Bright Light Yellow,1723,346601,0.004971133955181895
2024.0,Bright Pink,2486,346601,0.007172512485538126
2024.0,Chrome Gold,21,346601,6.0588399918061405e-05
2024.0,Chrome Silver,6,346601,1.73109714051604e-05
2024.0,Coral,1267,346601,0.0036555001283897046
2024.0,Dark Azure,1944,346601,0.00560875473527197
2024.0,Dark Blue,5357,346601,0.015455812302907377
2024.0,Dark Bluish Gray,30411,346601,0.08774065856705549
2024.0,Dark Brown,2705,346601,0.007804362941826481
2024.0,Dark Green,2873,346601,0.008289070141170972
2024.0,Dark Orange,5223,346601,0.015069200608192128
2024.0,Dark Pink,2173,346601,0.006269456810568925
2024.0,Dark Purple,1704,346601,0.004916315879065554
2024.0,Dark Red,3798,346601,0.010957844899466534
2024.0,Dark Tan,9113,346601,0.026292480402537788
2024.0,Dark Turquoise,3153,346601,0.009096915473411791
2024.0,Flat Silver,1545,346601,0.004457575136828804
2024.0,Glitter Trans-Dark Pink,5,346601,1.4425809504300333e-05
2024.0,Glitter Trans-Light Blue,2,346601,5.770323801720134e-06
2024.0,Glitter Trans-Purple,31,346601,8.944001892666207e-05
2024.0,Glow in Dark White,59,346601,0.00017022455215074395
2024.0,Green,6270,346601,0.018089965118392618
2024.0,Lavender,983,346601,0.0028361141485454457
2024.0,Light Aqua,1579,346601,0.004555670641458045
2024.0,Light Bluish Gray,38112,346601,0.10995929036557886
2024.0,Light Nougat,580,346601,0.0016733939024988387
2024.0,Lime,3927,346601,0.011330030784677482
2024.0,Magenta,1470,346601,0.004241187994264298
2024.0,Medium Azure,2901,346601,0.008369854674395053
2024.0,Medium Blue,265,346601,0.0007645679037279177
2024.0,Medium Brown,10,346601,2.8851619008600666e-05
2024.0,Medium Lavender,1513,346601,0.004365249956001281
2024.0,Medium Nougat,6556,346601,0.0189151214220386
2024.0,Metallic Gold,511,346601,0.0014743177313394941
2024.0,Metallic Silver,238,346601,0.0006866685324046959
2024.0,Nougat,184,346601,0.0005308697897582523
2024.0,Olive Green,1654,346601,0.0047720577840225506
2024.0,Opal Trans-Bright Green,15,346601,4.3277428512901004e-05
2024.0,Opal Trans-Clear,161,346601,0.0004645110660384707
2024.0,Opal Trans-Dark Blue,90,346601,0.000259664571077406
2024.0,Opal Trans-Dark Pink,54,346601,0.0001557987426464436
2024.0,Opal Trans-Light Blue,255,346601,0.000735716284719317
2024.0,Opal Trans-Purple,131,346601,0.00037795620901266876
2024.0,Opal Trans-Yellow,8,346601,2.3081295206880535e-05
2024.0,Orange,4047,346601,0.01167625021278069
2024.0,Pearl Gold,6678,346601,0.019267111173943526
2024.0,Pearl Titanium,509,346601,0.0014685474075377739
2024.0,Red,17035,346601,0.04914873298115124
2024.0,Reddish Brown,20683,346601,0.05967380359548876
2024.0,Reddish Orange,1394,346601,0.004021915689798933
2024.0,Sand Blue,1443,346601,0.0041632886229410766
2024.0,Sand Green,1712,346601,0.004939397174272434
2024.0,Sienna Brown,1,346601,2.885161900860067e-06
2024.0,Tan,18254,346601,0.05266574533829966
2024.0,Trans-Black,310,346601,0.0008944001892666207
2024.0,Trans-Bright Green,570,346601,0.0016445422834902382
2024.0,Trans-Brown,132,346601,0.0003808413709135288
2024.0,Trans-Clear,3551,346601,0.010245209909954096
2024.0,Trans-Dark Blue,402,346601,0.001159835084145747
2024.0,Trans-Dark Pink,474,346601,0.0013675667410076716
2024.0,Trans-Green,267,346601,0.0007703382275296378
2024.0,Trans-Light Blue,2057,346601,0.005934778030069157
2024.0,Trans-Neon Green,2,346601,5.770323801720134e-06
2024.0,Trans-Orange,1588,346601,0.004581637098565786
2024.0,Trans-Purple,748,346601,0.00215810110184333
2024.0,Trans-Red,1183,346601,0.003413146528717459
2024.0,Trans-Yellow,892,346601,0.0025735644155671796
2024.0,Vibrant Yellow,305,346601,0.0008799743797623204
2024.0,Warm Tan,104,346601,0.00030005683768944693
2024.0,White,33832,346601,0.09761079742989778
2024.0,Yellow,8375,346601,0.024163230919703058
2024.0,Yellowish Green,275,346601,0.0007934195227365183
2024.0,[No Color/Any Color],582,346601,0.001679164226300559
2025.0,Black,63547,377728,0.16823481446967128
2025.0,Blue,8886,377728,0.02352486445272789
2025.0,Bright Green,3964,377728,0.010494323957980346
2025.0,Bright Light Blue,1700,377728,0.0045005930193154865
2025.0,Bright Light Orange,3743,377728,0.009909246865469332
2025.0,Bright Light Yellow,2153,377728,0.005699868688580142
2025.0,Bright Pink,2765,377728,0.007320082175533717
2025.0,Chrome Gold,17,377728,4.500593019315486e-05
2025.0,Chrome Silver,2,377728,5.294815316841749e-06
2025.0,Coral,1074,377728,0.002843315825144019
2025.0,Dark Azure,1495,377728,0.0039578744493392074
2025.0,Dark Blue,5401,377728,0.014298648763131142
2025.0,Dark Bluish Gray,30074,377728,0.07961813791934938
2025.0,Dark Brown,3197,377728,0.008463762283971535
2025.0,Dark Green,4601,377728,0.012180722636394442
2025.0,Dark Orange,4474,377728,0.011844501863774991
2025.0,Dark Pink,2021,377728,0.005350410877668587
2025.0,Dark Purple,1340,377728,0.0035475262622839715
2025.0,Dark Red,4185,377728,0.011079401050491358
2025.0,Dark Tan,10134,377728,0.02682882921043714
2025.0,Dark Turquoise,2524,377728,0.006682056929854287
2025.0,Flat Silver,1406,377728,0.0037222551677397494
2025.0,Glitter Trans-Purple,1,377728,2.6474076584208745e-06
2025.0,Glow in Dark White,27,377728,7.148000677736361e-05
2025.0,Green,7989,377728,0.021150139783124366
2025.0,Lavender,1327,377728,0.0035131099627245003
2025.0,Light Aqua,1143,377728,0.0030259869535750592
2025.0,Light Bluish Gray,44458,377728,0.11769844967807523
2025.0,Light Nougat,1592,377728,0.004214672992206032
2025.0,Lime,3728,377728,0.009869535750593019
2025.0,Magenta,1243,377728,0.0032907277194171468
2025.0,Medium Azure,3848,377728,0.010187224669603524
2025.0,Medium Blue,127,377728,0.00033622077261945103
2025.0,Medium Brown,5,377728,1.3237038292104371e-05
2025.0,Medium Lavender,1278,377728,0.0033833869874618774
2025.0,Medium Nougat,6325,377728,0.01674485343951203
2025.0,Metallic Gold,242,377728,0.0006406726533378516
2025.0,Metallic Silver,128,377728,0.00033886818027787193
2025.0,Nougat,409,377728,0.0010827897322941377
2025.0,Ochre Yellow,1,377728,2.6474076584208745e-06
2025.0,Olive Green,1629,377728,0.0043126270755676046
2025.0,Opal Trans-Bright Green,79,377728,0.00020914520501524907
2025.0,Opal Trans-Clear,219,377728,0.0005797822771941715
2025.0,Opal Trans-Dark Blue,14,377728,3.706370721789224e-05
2025.0,Opal Trans-Dark Pink,73,377728,0.0001932607590647238
2025.0,Opal Trans-Light Blue,96,377728,0.0002541511352084039
2025.0,Opal Trans-Purple,51,377728,0.00013501779057946458
2025.0,Opal Trans-Yellow,7,377728,1.853185360894612e-05
2025.0,Orange,4545,377728,0.012032467807522873
2025.0,Pearl Gold,6824,377728,0.018065909861064045
2025.0,Pearl Titanium,332,377728,0.0008789393425957302
2025.0,Red,19745,377728,0.052273064215520165
2025.0,Reddish Brown,24118,377728,0.06385017790579464
2025.0,Reddish Orange,1191,377728,0.003153062521179261
2025.0,Sand Blue,1507,377728,0.003989643341240258
2025.0,Sand Green,3054,377728,0.00808518298881735
2025.0,Sienna Brown,3,377728,7.942222975262623e-06
2025.0,Tan,21155,377728,0.056005909013893594
2025.0,Trans-Black,185,377728,0.0004897704168078617
2025.0,Trans-Bright Green,501,377728,0.001326351236868858
2025.0,Trans-Brown,21,377728,5.559556082683836e-05
2025.0,Trans-Clear,4199,377728,0.01111646475770925
2025.0,Trans-Dark Blue,222,377728,0.000587724500169434
2025.0,Trans-Dark Pink,548,377728,0.001450779396814639
2025.0,Trans-Green,217,377728,0.0005744874618773297
2025.0,Trans-Light Blue,2473,377728,0.006547039139274822
2025.0,Trans-Orange,1378,377728,0.003648127753303965
2025.0,Trans-Purple,158,377728,0.00041829041003049814
2025.0,Trans-Red,984,377728,0.0026050491358861404
2025.0,Trans-Yellow,799,377728,0.0021152787190782786
2025.0,Vibrant Yellow,486,377728,0.0012866401219925449
2025.0,Warm Tan,2,377728,5.294815316841749e-06
2025.0,White,36710,377728,0.0971863351406303
2025.0,Yellow,10325,377728,0.02733448407319553
2025.0,Yellowish Green,701,377728,0.0018558327685530328
2025.0,[No Color/Any Color],603,377728,0.0015963868180277872
2026.0,Black,39302,260943,0.15061526846859274
2026.0,Blue,6817,260943,0.02612447929241252
2026.0,Blue Violet,381,260943,0.0014600889849507364
2026.0,Bright Green,3422,260943,0.013113975082680892
2026.0,Bright Light Blue,1621,260943,0.006212084631509563
2026.0,Bright Light Orange,2092,260943,0.008017076526291182
2026.0,Bright Light Yellow,1240,260943,0.004751995646558827
2026.0,Bright Pink,2055,260943,0.007875283107805152
2026.0,Chrome Gold,29,260943,0.00011113538205661773
2026.0,Chrome Silver,10,260943,3.832254553676473e-05
2026.0,Coral,770,260943,0.0029508360063308847
2026.0,Dark Azure,1852,260943,0.0070973354334088285
2026.0,Dark Blue,3426,260943,0.013129304100895597
2026.0,Dark Bluish Gray,21978,260943,0.08422529058070154
2026.0,Dark Brown,1730,260943,0.006629800377860299
2026.0,Dark Green,2634,260943,0.010094158494383831
2026.0,Dark Orange,2825,260943,0.010826119114136038
2026.0,Dark Pink,2062,260943,0.007902108889680888
2026.0,Dark Purple,780,260943,0.0029891585518676492
2026.0,Dark Red,3353,260943,0.012849549518477216
2026.0,Dark Tan,6698,260943,0.025668441000525018
2026.0,Dark Turquoise,1834,260943,0.007028354851442652
2026.0,Flat Silver,1025,260943,0.003928060917518386
2026.0,Glow in Dark White,5,260943,1.9161272768382366e-05
2026.0,Green,5003,260943,0.019172769532043398
2026.0,Lavender,1031,260943,0.003951054444840444
2026.0,Light Aqua,828,260943,0.00317310677044412
2026.0,Light Bluish Gray,27909,260943,0.10695439233855669
2026.0,Light Nougat,1036,260943,0.0039702157176088266
2026.0,Lime,3814,260943,0.01461621886772207
2026.0,Magenta,919,260943,0.0035218419348286793
2026.0,Medium Azure,4278,260943,0.016394384980627952
2026.0,Medium Blue,52,260943,0.00019927723679117663
2026.0,Medium Brown,13,260943,4.981930919779416e-05
2026.0,Medium Lavender,879,260943,0.00336855175268162
2026.0,Medium Nougat,6112,260943,0.023422739832070605
2026.0,Metallic Gold,497,260943,0.0019046305131772074
2026.0,Metallic Silver,185,260943,0.0007089670924301475
2026.0,Nougat,271,260943,0.0010385409840463244
2026.0,Ochre Yellow,6,260943,2.299352732205884e-05
2026.0,Olive Green,1207,260943,0.004625531246287503
2026.0,Opal Trans-Bright Green,40,260943,0.00015329018214705893
2026.0,Opal Trans-Clear,131,260943,0.000502025346531618
2026.0,Opal Trans-Dark Blue,4,260943,1.5329018214705892e-05
2026.0,Opal Trans-Dark Pink,59,260943,0.00022610301866691194
2026.0,Opal Trans-Light Blue,140,260943,0.0005365156375147063
2026.0,Opal Trans-Purple,34,260943,0.0001302966548250001
2026.0,Opal Trans-Yellow,8,260943,3.0658036429411784e-05
2026.0,Orange,3318,260943,0.012715420609098539
2026.0,Pearl Gold,5698,260943,0.021836186446848545
2026.0,Pearl Titanium,358,260943,0.0013719471302161776
2026.0,Red,12354,260943,0.04734367275611915
2026.0,Reddish Brown,13486,260943,0.05168178491088092
2026.0,Reddish Orange,715,260943,0.0027400620058786783
2026.0,Sand Blue,619,260943,0.002372165568725737
2026.0,Sand Green,2639,260943,0.010113319767152214
2026.0,Sienna Brown,1,260943,3.832254553676473e-06
2026.0,Tan,14816,260943,0.05677868346727063
2026.0,Trans-Black,96,260943,0.00036789643715294144
2026.0,Trans-Bright Green,199,260943,0.0007626186561816182
2026.0,Trans-Clear,2415,260943,0.009254894747128683
2026.0,Trans-Dark Blue,214,260943,0.0008201024744867653
2026.0,Trans-Dark Pink,169,260943,0.000647651019571324
2026.0,Trans-Green,153,260943,0.0005863349467125005
2026.0,Trans-Light Blue,1593,260943,0.006104781504006622
2026.0,Trans-Orange,951,260943,0.003644474080546326
2026.0,Trans-Purple,116,260943,0.00044454152822647093
2026.0,Trans-Red,579,260943,0.0022188753865786783
2026.0,Trans-Yellow,390,260943,0.0014945792759338246
2026.0,Vibrant Yellow,497,260943,0.0019046305131772074
2026.0,Warm Pink,405,260943,0.0015520630942389717
2026.0,Warm Tan,150,260943,0.000574838183051471
2026.0,White,28664,260943,0.10984774452658243
2026.0,Yellow,7220,260943,0.02766887787754414
2026.0,Yellowish Green,545,260943,0.002088578731753678
2026.0,[No Color/Any Color],186,260943,0.000712799346983824
